CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
18265,73,2,801.51,2,3,4,234
18268,135,1,25.5,2,2,1,221
18269,367,1,168.6,1,2,1,121
18270,39,2,283.15,3,3,2,332
18272,3,6,2877.46,5,5,5,555
18273,3,2,102.0,5,3,1,531
18274,31,1,175.92,4,2,1,421
18276,44,1,312.46000000000004,3,2,2,322
18277,59,1,110.38,3,2,1,321
18278,74,1,173.9,2,2,1,221
18280,278,1,180.60000000000002,1,2,1,121
18281,181,1,80.82,1,2,1,121
18282,8,2,164.13,5,3,1,531
18283,4,16,2045.53,5,5,5,555
18287,43,3,994.76,3,4,4,344
